,Company,Revenue,Gross Margin,EBITDA Margin,Net Profit Margin,returnOnEquity,ROIC,returnOnAssets,Net Debt to EBITDA,Debt to Equity,10Y Revenue Growth (per Share),10Y Net Income Growth (per Share),5Y Revenue Growth (per Share),5Y Net Income Growth (per Share),3Y Revenue Growth (per Share),3Y Net Income Growth (per Share),PE ratio,Enterprise Value over EBITDA,priceBookValueRatio,Sector,Market Cap,priceVar,Market Capitalisation,Sector Market Cap,year
438,AMGN,20063000000.0,0.7796,0.436,0.2571,0.2001,0.1091,0.1566,0.4217,1.1915,0.1228,0.1384,0.129,0.0844,0.1536,0.1864,23.425,14.2725,4.7086,Healthcare,121167124300.0,3.565378509741989,5.571848108504531,2174630785700.311,2014
440,PDCO,3585141000.0,0.2841,0.103,0.056,0.1363,0.0911,0.1862,1.1373,0.4926,0.094,0.0612,0.0625,0.0327,0.0722,0.0149,20.6131,12.6992,2.7792,Healthcare,4262889710.52,-5.186343358649031,0.1960282057327351,2174630785700.311,2014
441,BKD,3831706000.0,0.2112,0.118,-0.0389,-0.0517,-0.0055,-0.0185,13.3717,2.1675,-0.0283,0.0,0.065,0.0,0.0845,0.0,0.0,28.2443,1.8857,Healthcare,6725633295.63,-49.70027601984682,0.3092770202581354,2174630785700.311,2014
442,BDX,8446000000.0,0.5092,0.263,0.1403,0.2345,0.131,0.158,0.5502,0.7859,0.0838,0.1272,0.0857,0.0373,0.0807,0.0186,18.5661,10.3893,4.3208,Healthcare,21832849355.69,12.065701083040633,1.0039795950308419,2174630785700.311,2014
443,HOLX,2530700000.0,0.4922,0.313,0.0068,0.0084,0.0244,0.0123,4.4527,2.0687,0.1253,-0.0834,0.0756,0.0,0.1026,-0.5292,408.1667,13.0426,3.2985,Healthcare,6802334710.14,46.664138959679384,0.31280412081306014,2174630785700.311,2014
444,ANTM,73874100000.0,0.2304,0.079,0.0348,0.106,0.1409,0.1697,-1.1154,0.6203,0.1388,0.1065,0.1407,-0.0167,0.1618,0.0776,13.4984,4.704,1.3988,Healthcare,33923533852.95,13.06360855784438,1.5599675161420736,2174630785700.311,2014
445,ZBH,4673300000.0,0.7341,0.295,0.1541,0.11,0.0935,0.1575,-0.196,0.2176,0.0853,0.0675,0.0774,0.0502,0.0523,0.0167,26.6244,13.729,2.9368,Healthcare,19208111512.02,-8.122875416940934,0.8832815040753818,2174630785700.311,2014
448,DXCM,259200000.0,0.6802,-0.051,-0.0864,-0.1598,-0.2178,-0.1641,6.1069,0.0328,0.0,0.0,0.3878,0.0,0.4364,0.0,0.0,0.0,30.1165,Healthcare,4214730833.4,50.24766840531304,0.19381362855316617,2174630785700.311,2014
449,LLY,19615600000.0,0.7485,0.223,0.1219,0.1555,0.0987,0.2355,-0.5049,0.5218,0.0412,0.034,-0.0072,-0.0992,-0.0439,-0.1589,30.9372,17.0357,4.7817,Healthcare,76815523074.83,23.477397711614906,3.532347816463592,2174630785700.311,2014
450,HSIC,10371390000.0,0.2807,0.083,0.0449,0.1657,0.1149,0.3226,0.7483,0.26,0.1066,0.1524,0.1084,0.0958,0.0915,0.1068,19.5072,11.3367,3.2030000000000003,Healthcare,9084628694.739,15.602159238470142,0.41775499337527383,2174630785700.311,2014
455,BAX,10719000000.0,0.4274,0.32299999999999995,0.233,0.3075,0.0218,0.2917,1.7606,1.1119,0.0248,0.2198,-0.009000000000000001,0.0487,-0.0678,0.0563,8.6356,7.9839,2.6573,Healthcare,21576097147.982,-0.8082384247446768,0.9921728915942714,2174630785700.311,2014
456,AGN,4676500000.0,0.6355,0.234,-0.3487,-0.0576,-0.0335,-0.7596,13.9404,0.5482,0.0354,0.0,-0.0436,0.0,-0.16699999999999998,0.0,0.0,76.1878,1.9961,Healthcare,68229381612.15,20.639373042809,3.1375156675241143,2174630785700.311,2014
460,A,4048000000.0,0.4881,0.257,0.1356,0.1036,0.0379,0.1234,-0.5337,0.3137,0.0257,0.0799,-0.0126,0.0,-0.1393,-0.1732,23.965,12.1469,2.484,Healthcare,13187827388.5436,4.179245535338459,0.6064398368340324,2174630785700.311,2014
463,DHR,12866900000.0,0.5323,0.3,0.2019,0.1111,0.0447,0.4186,0.1212,0.1486,0.0509,0.1185,0.0225,0.1557,-0.0834,0.0483,17.5624,11.9546,1.9593,Healthcare,45661602534.695,9.47159300701546,2.0997404632984757,2174630785700.311,2014
466,PDLI,581225000.0,1.0,0.93,0.5544,0.6999,0.5704,1.9184,0.1858,0.9811,0.1377,0.0,0.0663,0.051,0.1232,0.1257,3.7794,2.4776,2.6972,Healthcare,1238642972.22,-48.397217742695524,0.05695877113323913,2174630785700.311,2014
469,UHS,8205088000.0,1.0,0.168,0.0665,0.146,0.0884,0.1326,2.3537,0.8776,0.1016,0.1414,0.0931,0.1569,0.0608,0.1044,20.1558,10.3372,2.9426,Healthcare,11011398528.42,8.022200973811628,0.5063571527096691,2174630785700.311,2014
474,ALNY,50561000.0,1.0,-7.687,-7.1279,-0.3849,-0.8802,-0.5357,1.7925,0.0,0.0658,0.0,-0.2237,0.0,-0.2961,0.0,0.0,0.0,7.9761,Healthcare,7462315730.0,-3.712792654243585,0.34315322762235523,2174630785700.311,2014
475,BMRN,749284000.0,0.8368,-0.057,-0.1788,-0.0877,-0.0449,-0.0795,7.1371,0.4208,0.3327,0.0,0.096,0.0,0.0916,0.0,0.0,0.0,8.7699,Healthcare,13330885358.4,13.659546726048527,0.613018331482278,2174630785700.311,2014
478,INSM,0.0,0.0,11.599,0.0,-0.425,-1.0499,-0.5187,1.5608,0.1335,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,4.1312,Healthcare,768317488.12,13.721801849303565,0.03533093954027573,2174630785700.311,2014
482,TMO,16889600000.0,0.4436,0.223,0.1122,0.0922,0.0408,0.5238,3.5059,0.7088,0.1211,0.0793,0.1203,0.182,0.118,0.1085,26.3214,16.797,2.4408,Healthcare,50119191762.75,11.234378729867881,2.3047218908293794,2174630785700.311,2014
484,ARNA,36970000.0,0.7901,-1.202,-1.6367,-1.278,-1.3621,-0.3064,2.0812,1.4941,-0.1094,0.0,0.0644,0.0,0.2256,0.0,0.0,0.0,16.1359,Healthcare,763799050.0,-47.075211163142605,0.03512315998754835,2174630785700.311,2014
487,ARQL,11254000.0,1.0,-1.49,-2.0785,-0.5769,0.0,-0.5445,2.6022,0.0,0.0033,0.0,-0.2063,0.0,-0.4147,0.0,0.0,0.0,1.885,Healthcare,76579512.24,75.00000480682615,0.003521494901275325,2174630785700.311,2014
489,AMAG,124384000.0,0.8367,0.035,1.0919,0.2953,-0.0022,1.2453,80.3787,1.0769,0.2772,0.0,0.4076,0.0,0.2428,0.0,7.033,297.4054,2.2172,Healthcare,941679054.78,-29.131451606981567,0.04330293955977197,2174630785700.311,2014
490,DGX,7435000000.0,0.3763,0.174,0.0748,0.1293,0.0728,0.6723,2.7392,0.87,0.0755,0.0462,0.0499,-0.0049,0.0316,0.0882,17.5091,10.218,2.2535,Healthcare,9692466402.64,5.369226296752549,0.4457062994957403,2174630785700.311,2014
493,MCK,137392000000.0,0.0608,0.022,0.0092,0.1482,0.0855,0.2332,2.0953,1.2431,0.0966,0.0947,0.0912,0.1301,0.1136,0.0579,32.0454,15.3959,4.7447,Healthcare,40633487486.87,-4.339822980014956,1.8685235100166453,2174630785700.311,2014
496,VNDA,50157000.0,0.9684,0.458,0.4025,0.1255,0.3677,0.14800000000000002,-5.6518,0.0,-0.1857,0.0,0.5367,0.0,0.0904,0.0,24.6897,15.4829,3.3529,Healthcare,485463522.88,-36.14540145175657,0.022323951544890086,2174630785700.311,2014
497,EW,2322900000.0,0.7307,0.529,0.3492,0.3701,0.4382,0.3608,-0.6836,0.2729,0.1081,0.8748,0.1318,0.3019,0.1419,0.5449,16.7165,10.3965,6.2429,Healthcare,13626375506.7,23.676797059302114,0.6266063920506767,2174630785700.311,2014
503,AKRX,555048000.0,0.4709,0.213,0.025,0.039,0.0227,0.0296,8.8483,3.1572,0.0821,0.0,0.4486,0.0,0.5472,-0.3343,278.4615,41.8375,11.0303,Healthcare,3903480281.4,3.4377645937289216,0.17950082869552203,2174630785700.311,2014
505,SYK,9675000000.0,0.657,0.14,0.0532,0.0599,0.0911,0.0968,-0.7607,0.4622,0.092,0.022,0.086,-0.1335,0.0595,-0.2688,69.3603,25.6741,4.154,Healthcare,35686973991.29,0.3752055329998,1.6410589892296354,2174630785700.311,2014
508,ISRG,2131700000.0,0.6632,0.292,0.1965,0.1239,0.153,0.2466,-1.9771,0.0,0.3022,0.3218,0.1603,0.1332,0.0882,-0.035,46.6067,28.7818,5.6816,Healthcare,19175100163.1055,3.917647657241562,0.8817634832172402,2174630785700.311,2014
510,CAH,91084000000.0,0.0567,0.026,0.0128,0.1822,0.1363,0.2722,0.4626,0.6205,0.0604,0.0007,-0.001,0.0121,-0.0316,0.0756,20.0468,10.2094,3.6524,Healthcare,23324201059.44,12.851987927584565,1.072559131086188,2174630785700.311,2014
511,DVA,12795106000.0,0.2873,0.17,0.0565,0.1399,0.084,0.18,3.2783,1.6282,0.1851,0.1171,0.154,0.108,0.1923,0.1049,22.2111,10.7766,3.1193,Healthcare,16276526000.0,-8.070687852833077,0.7484730790637805,2174630785700.311,2014
513,REGN,2819557000.0,0.9273,0.302,0.1199,0.1326,0.2256,0.1406,-0.5201,0.1795,0.2447,0.1614,0.4259,0.0,0.7859,0.0,122.0982,48.4738,16.3236,Healthcare,41708179889.25,32.35566370932766,1.9179430441024696,2174630785700.311,2014
515,HUM,48500000000.0,0.2131,0.058,0.0236,0.1189,0.2153,0.1234,-1.9118,0.4312,0.1442,0.1602,0.1181,0.0408,0.1198,-0.0483,19.3051,5.922999999999999,2.2832,Healthcare,22023499299.39,25.629263558509397,1.0127465979149017,2174630785700.311,2014
516,OMI,9440182000.0,0.1239,0.022,0.006999999999999999,0.0671,0.0582,0.0585,2.6521,0.6142,0.0694,0.003,0.0318,-0.0875,0.0323,-0.1658,33.1226,13.2971,2.2352,Healthcare,2214725563.53,6.15577423054975,0.1018437510446987,2174630785700.311,2014
518,RMD,1554973000.0,0.6365,0.328,0.222,0.1964,0.2135,0.2006,-1.1846,0.1711,0.1588,0.191,0.1254,0.2031,0.1047,0.1791,20.75,12.7286,4.0479,Healthcare,7104957416.14,-4.1847063055595655,0.3267201707462236,2174630785700.311,2014
525,LH,6011600000.0,0.3665,0.195,0.085,0.1812,0.093,0.3401,2.0864,1.0742,0.123,0.0871,0.0998,0.0341,0.0835,0.0488,17.8939,9.8513,3.2326,Healthcare,9117550000.0,10.967511597131807,0.4192688735924344,2174630785700.311,2014
526,MOH,9667000000.0,0.1087,0.034,0.0064,0.0614,0.0,0.0453,-5.1258,0.8782,0.2162,-0.0044,0.1679,0.1062,0.275,0.4259,40.2481,2.8211,2.491,Healthcare,2590691410.0,14.686249700783096,0.11913247191364956,2174630785700.311,2014
528,COO,1717776000.0,0.6355,0.257,0.1571,0.105,0.047,0.2097,3.0793,0.5379,0.0902,0.07,0.0837,0.2033,0.08,0.145,29.2157,21.0347,3.0788,Healthcare,7913453071.7,-16.413442864628337,0.36389869598721686,2174630785700.311,2014
534,BRKR,1808900000.0,0.422,0.087,0.0313,0.07400000000000001,0.0845,0.0549,-0.9013,0.4635,0.1166,0.0,0.096,-0.0741,0.0258,-0.154,57.7059,20.0073,4.3216,Healthcare,3305648997.18,23.63728797213845,0.15200966614272682,2174630785700.311,2014
535,NBIX,0.0,0.0,-15.56,0.0,-0.2901,-1.4013,-0.3272,3.3265,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,8.1523,Healthcare,1697955162.7,147.67950664139792,0.07808015842805224,2174630785700.311,2014
536,JAZZ,1172875000.0,0.8999,0.289,0.0498,0.0426,0.0499,0.0681,1.9421,0.9791,,,0.3562,0.0,0.441,-0.3128,167.0714,31.1573,7.2379,Healthcare,9904302111.48,-13.993756435244956,0.455447525925209,2174630785700.311,2014
539,HAE,938509000.0,0.4991,0.126,0.0375,0.0419,0.0252,0.0519,2.0756,0.5224,0.0933,0.0127,0.0908,-0.1023,0.1046,-0.247,47.9265,16.3895,2.0221,Healthcare,1691057132.65,-12.67604746095308,0.07776295377449177,2174630785700.311,2014
540,LMNX,226983000.0,0.7042,0.18600000000000005,0.172,0.122,0.0747,0.2092,-2.1679,0.0,0.1667,0.0,0.1293,0.1654,0.0693,0.3887,19.9574,16.8304,2.4473,Healthcare,803550663.16,13.65567392496956,0.03695113066750902,2174630785700.311,2014
543,BEAT,166578000.0,0.5611,0.049,-0.0588,-0.1538,-0.0383,-0.2752,0.5747,0.3885,,,0.0126,0.0,0.0893,0.0,0.0,33.0668,4.2082,Healthcare,267637400.67,16.683317064024607,0.012307257049329912,2174630785700.311,2014
548,SPPI,186830000.0,0.8553,-0.051,-0.2447,-0.1796,-0.0798,-0.3995,3.8502,0.3783,0.6409,0.0,0.2442,0.0,-0.0728,0.0,0.0,0.0,1.7893,Healthcare,455719960.08,-15.664333854830895,0.020956199235137814,2174630785700.311,2014
552,SGEN,286758000.0,0.8987,-0.222,-0.2655,-0.3611,-2.4595,-0.232,4.9239,0.0,0.3007,0.0,0.324,0.0,0.4049,0.0,0.0,0.0,18.8863,Healthcare,3980636465.4,37.92255625505999,0.18304884174248867,2174630785700.311,2014
553,TFX,1839832000.0,0.5122,0.18,0.102,0.0982,0.0531,0.2758,2.3048,0.5589999999999999,-0.0286,0.3436,0.0425,-0.0987,0.0647,-0.1717,25.2907,16.6278,2.4884,Healthcare,4755153298.42,15.881241828235636,0.21866485702715122,2174630785700.311,2014
554,QDEL,184158000.0,0.5972,0.104,-0.0384,-0.0289,-0.0277,-0.0246,-3.181,0.584,0.079,0.0,-0.0051,0.0,0.0351,0.0,0.0,48.7666,4.1057,Healthcare,995159497.32,-24.285711560930533,0.045762227954458126,2174630785700.311,2014
556,LCI,273771000.0,0.564,0.35100000000000003,0.2086,0.1939,0.3687,0.2037,-1.5108,0.0039,0.1187,0.1194,0.1081,0.4471,0.2676,0.0,29.1882,16.8608,5.9663,Healthcare,1764994366.02,-7.301293753556447,0.08116294396391555,2174630785700.311,2014
557,WST,1421400000.0,0.315,0.198,0.0894,0.1328,0.0957,0.1143,0.2856,0.3506,0.0831,0.182,0.0449,0.1013,0.0421,0.1691,29.743,13.7606,3.9614,Healthcare,3783779524.36,16.389454755910947,0.17399641121798448,2174630785700.311,2014
560,ALGN,761653000.0,0.7595,0.273,0.1915,0.1937,0.3649,0.2673,-2.1835,0.0,0.1259,0.2858,0.1585,0.0,0.1531,0.2828,30.8895,19.3749,5.9599,Healthcare,4489003500.74,17.170814199606273,0.20642600712995865,2174630785700.311,2014
563,NUVA,762415000.0,0.7608,0.109,-0.0219,-0.0261,0.0179,-0.0292,-1.5028,0.5636,0.2061,0.0,0.1053,0.0,0.0682,0.0,0.0,25.125,3.4794,Healthcare,2218465774.44,16.016297852613313,0.1020157439611328,2174630785700.311,2014
566,ARAY,369419000.0,0.3866,-0.032,-0.096,-0.3597,-0.0826,-0.1654,-1.8838,1.9849,0.1132,0.0,0.0294,0.0,0.0962,0.0,0.0,0.0,6.8647,Healthcare,675526104.0,-6.3800282345795445,0.03106394466785109,2174630785700.311,2014
571,CLDX,3586000.0,1.0,-31.98,-32.9281,-0.5579,-3.4039,-0.6181,1.7531,0.0,-0.2837,0.0,-0.4456,0.0,-0.4449,0.0,0.0,0.0,7.722,Healthcare,1635001987.5,-14.82889656104516,0.0751852681499434,2174630785700.311,2014
577,MNTA,52250000.0,1.0,-1.721,-1.8871,-0.4778,-3.0786,-0.4764,2.3609,0.0,0.0623,0.0,0.1488,0.0,-0.4374,0.0,0.0,0.0,3.0506,Healthcare,638729633.36,22.94946584755496,0.029371865677616883,2174630785700.311,2014
581,MMSI,509689000.0,0.4419,0.15,0.0451,0.0528,0.0372,0.0636,2.8447,0.5158,0.0988,-0.0024,0.0995,-0.0372,0.0871,-0.0334,32.6981,12.6989,1.7285,Healthcare,752169102.94,10.130338132929325,0.03458835899344513,2174630785700.311,2014
585,VAR,3049800000.0,0.4268,0.211,0.1324,0.2497,0.2767,0.2476,-0.7419,0.2707,0.1244,0.1215,0.1044,0.0858,0.0964,0.0433,18.2838,10.6229,4.4873,Healthcare,7321227681.5612,-7.147778389555263,0.33666531945115896,2174630785700.311,2014
592,CRL,1297662000.0,0.3642,0.218,0.0976,0.1885,0.0784,0.1318,2.1659,1.1491,0.0948,0.069,0.0924,0.0923,0.0617,0.0681,23.6912,12.859000000000002,4.4981,Healthcare,3023633574.72,25.845331943449093,0.13904123838411855,2174630785700.311,2014
595,INO,10456766.0,1.0,-3.304,-3.4544,-0.3248,-1.0385,-0.4038,2.7095,0.0,-0.0396,0.0,-0.1838,0.0,-0.1709,0.0,0.0,0.0,5.0042,Healthcare,556226132.76,-27.896995598363123,0.02557795725221809,2174630785700.311,2014
603,ABMD,183643000.0,0.7968,0.06,0.04,0.0437,0.0531,0.0778,-6.9378,0.0,0.1439,0.0,0.1734,0.0,0.1971,0.0,137.0526,86.9979,6.1559,Healthcare,1036861475.16,141.97264930664224,0.04767988579845716,2174630785700.311,2014
604,HRC,1686100000.0,0.4625,0.12,0.0359,0.0751,0.0573,0.1013,1.9334,0.6088,-0.0003,-0.0752,0.0574,0.0,0.0515,-0.2069,39.4571,13.6676,2.9478,Healthcare,2377348647.57,7.519961477873073,0.10932194389975061,2174630785700.311,2014
608,MTD,2485983000.0,0.5466,0.214,0.1361,0.47,0.2156,0.496,0.6888,0.6281,0.1048,0.1698,0.1091,0.1799,0.0593,0.1149,25.8292,16.9085,12.1434,Healthcare,8634449931.06,12.313293980027687,0.397053605045851,2174630785700.311,2014
613,DRRX,19401000.0,0.7069,-1.0490000000000002,-1.1396,-1.1942,-1.2595,-0.6451,0.6323,1.0707,-0.0428,0.0,-0.0994,0.0,-0.2318,0.0,0.0,0.0,4.8526,Healthcare,89803660.01,166.26507019093378,0.004129604924225329,2174630785700.311,2014
616,OSUR,106464000.0,0.6258,0.019,-0.0433,-0.0291,-0.046,-0.0376,-48.0683,0.0,0.0459,0.0,0.0254,0.0,0.0292,0.0,0.0,231.1145,3.5848,Healthcare,568416083.82,-35.276380093759116,0.026138509928109434,2174630785700.311,2014
620,ELGX,147588000.0,0.7168,-0.159,-0.2197,-0.2611,-0.1381,-0.2254,0.6924,0.5671,0.3248,0.0,0.1429,0.0,0.1536,0.0,0.0,0.0,8.691,Healthcare,1024252177.3,-33.867734122781165,0.04710004953646203,2174630785700.311,2014
624,CUTR,78138000.0,0.5551,-0.116,-0.1358,-0.1318,-1.3888,-0.1273,8.9595,0.0,-0.0113,0.0,0.0628,0.0,0.0788,0.0,0.0,0.0,1.9136,Healthcare,153748724.64,17.771642414271394,0.007070107056839409,2174630785700.311,2014
626,CBM,374613000.0,0.3305,0.189,0.153,0.2281,0.0932,0.1985,0.2049,0.2388,-0.023,0.0,0.0871,0.3928,0.1197,0.7105,11.6237,9.6865,2.6727,Healthcare,670124331.5,118.21130824406816,0.03081554514479088,2174630785700.311,2014
643,EHC,2374300000.0,1.0,0.231,0.0935,0.4691,0.1048,0.1654,3.637,4.4615,-0.0442,0.0,0.0636,0.1909,0.0836,0.0457,15.6341,9.7778,7.0548,Healthcare,3374977726.26,-3.869662052788143,0.155197735103025,2174630785700.311,2014
644,MYGN,778200000.0,0.8597,0.375,0.2264,0.2451,0.308,0.6375,-0.6392,0.0,0.2579,0.0,0.241,0.2079,0.3192,0.2755,16.7039,9.3475,4.0209,Healthcare,2912141984.64,24.703840179948784,0.13391431795177972,2174630785700.311,2014
645,LHCG,733632000.0,0.4074,0.066,0.0298,0.0685,0.0683,0.1998,1.2493,0.1915,0.1606,0.051,0.0764,-0.1228,0.0706,0.0,24.5512,12.7137,1.6904,Healthcare,554956699.94,46.52216479813143,0.025519582615551158,2174630785700.311,2014
649,UTHR,1288500000.0,0.9023,0.446,0.264,0.2738,0.4275,0.365,-0.9898,0.1018,0.3177,0.3483,0.3176,0.8082,0.2716,0.2279,18.3414,9.7092,4.9529,Healthcare,6151928755.9,22.610190632121572,0.2828953216496865,2174630785700.311,2014
650,AMED,1204554000.0,0.4263,0.047,0.0106,0.0322,0.0294,0.1154,1.9003,0.293,0.1108,-0.1034,-0.0731,-0.3977,-0.0897,0.0,75.2564,19.085,2.4107,Healthcare,979715473.75,35.86730811753459,0.045052037347778816,2174630785700.311,2014
659,IART,796717000.0,0.6198,0.14,0.0427,0.0483,0.0304,0.057,4.9989,0.8945,0.1238,0.0625,0.0089,-0.0979,-0.0303,0.0274,52.1442,20.9209,2.5105,Healthcare,1778097903.78,26.952612013774363,0.08176550775755652,2174630785700.311,2014
663,RMTI,54188444.0,0.1577,-0.299,-0.3936,-0.3104,-4.4475,-0.2468,5.2995,0.0,-0.051,0.0,-0.1728,0.0,-0.2204,0.0,0.0,0.0,6.5244,Healthcare,448243023.96,0.8867010440432186,0.020612373691548252,2174630785700.311,2014
664,ALKS,618789000.0,0.7158,0.158,-0.0486,-0.0215,-0.0468,-0.0297,-2.8251,0.2547,0.2451,0.0,0.044,0.0,0.297,0.0,0.0,85.0146,6.1585,Healthcare,8563316757.12,36.29806827901811,0.3937825590178195,2174630785700.311,2014
666,ATRS,26501665.0,0.5760000000000001,-1.279,-1.3264,-0.8533,-4.8619,-0.8736,1.1808,0.0,0.104,0.0,0.1241,0.0,0.0615,0.0,0.0,0.0,8.2165,Healthcare,338428376.01,-53.281850260792204,0.015562567137161797,2174630785700.311,2014
667,WCG,12959900000.0,0.1161,0.021,0.0049,0.0399,0.28300000000000003,0.0358,-2.1158,0.5639,0.23,0.024,0.127,0.0904,0.2748,-0.3826,56.5931,10.8863,2.2574,Healthcare,3602894438.66,-3.289234044476152,0.1656784435478198,2174630785700.311,2014
677,CERS,36416000.0,0.4182,-1.004,-1.0642,-0.9334,-35.3423,-0.7833,1.1473,0.2378,-0.0251,0.0,-0.012,0.0,-0.0855,0.0,0.0,0.0,11.8496,Healthcare,488401068.48,-3.0674817461689026,0.022459034043460252,2174630785700.311,2014
678,ANGO,354425000.0,0.5084,0.105,0.0066,0.0044,0.0075,0.0155,3.3560000000000003,0.2657,0.0865,-0.1341,0.0473,-0.3036,0.0516,-0.4107,200.1429,16.7046,0.9207,Healthcare,496180499.67,-36.80374324881953,0.022816769767664797,2174630785700.311,2014
682,MGLN,3760118000.0,0.0572,0.059,0.0211,0.07,0.0971,0.1093,-1.919,0.238,0.1036,0.0468,0.1266,-0.0104,0.1398,-0.1226,20.1443,5.5718,1.464,Healthcare,1659579234.93,4.3669565612661785,0.07631544838980814,2174630785700.311,2014
683,ADMP,0.0,0.0,,0.0,-0.6692,-0.3812,-3.1659,-6.4995,0.0346,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,80.3855,5.4192,Healthcare,66589117.32,-12.052113798199867,0.0030620884132547517,2174630785700.311,2014
685,MD,2438913000.0,0.3307,0.231,0.1301,0.1401,0.1019,2.7158,0.9135,0.2512,0.14300000000000002,0.123,0.1185,0.1078,0.1412,0.121,20.5311,12.6927,2.8603,Healthcare,6638496537.31,8.444312464338239,0.30527005232164783,2174630785700.311,2014
690,VIVO,188832000.0,0.6209,0.305,0.184,0.2158,0.2748,0.2744,-0.7638,0.0,0.067,0.118,0.0441,0.0066,0.053,0.0834,21.0595,11.9869,4.5574,Healthcare,735329446.49,30.80505247216701,0.03381399046336028,2174630785700.311,2014
691,CTIC,60077000.0,0.9851,-1.503,-1.5541,-2.2361,0.0,-1.9128,0.593,0.4162,-0.5225,0.0,1.3851,0.0,0.0,0.0,0.0,0.0,9.1766,Healthcare,354217002.0,-48.74999920527141,0.016288604223264922,2174630785700.311,2014
693,ACOR,401480000.0,0.7992,0.114,0.044,0.0327,0.0377,0.0548,-0.3888,0.5387,0.0,0.0,0.4644,0.0,0.092,-0.182,95.0465,37.0684,3.142,Healthcare,1714414433.04,5.603556040033324,0.07883703497225603,2174630785700.311,2014
698,BIO,2175044000.0,0.5418,0.071,0.0408,0.0407,0.0427,0.0523,-1.7025,0.1995,0.0592,0.0149,0.0296,-0.1023,0.0061,-0.2161,39.1429,21.015,1.6001,Healthcare,3491408919.68,15.213963789061026,0.160551802293907,2174630785700.311,2014
703,TVTY,405263000.0,0.3278,0.229,-0.0137,-0.0183,0.0831,-0.0352,2.6928,0.8264,0.042,0.0,-0.116,0.0,-0.1751,0.0,0.0,10.2722,2.3117,Healthcare,703546261.88,-33.659793099861396,0.03235244651672823,2174630785700.311,2014
704,TECH,357763000.0,0.7027,0.505,0.3101,0.1395,0.2086,0.1981,-1.9406,0.0163,0.0946,0.0884,0.0679,0.0156,0.0746,-0.0022,30.7542,17.0254,4.2982,Healthcare,3424628538.55,-0.24957018175661225,0.15748091864923838,2174630785700.311,2014
708,ICUI,309260000.0,0.4896,0.192,0.0852,0.0518,0.1473,0.0538,-5.8536,0.0,0.1388,0.1678,0.054000000000000006,0.0031,-0.0251,-0.1888,47.6163,15.3892,2.4925,Healthcare,1258407423.0,40.15160565236964,0.05786763579706918,2174630785700.311,2014
712,LMAT,71097000.0,0.6812,0.136,0.0551,0.0574,0.0751,0.0862,-1.9352,0.0,0.0264,0.0728,0.0569,0.1825,0.0467,0.1934,31.875,11.8229,1.9495,Healthcare,132889871.25,123.83972571653491,0.006110916488621519,2174630785700.311,2014
715,CMD,488749000.0,0.4364,0.184,0.0885,0.1185,0.1012,0.2882,0.5421,0.2204,0.1204,0.1229,0.1115,0.2019,0.1245,0.2562,31.9333,15.9787,3.7985,Healthcare,1387394985.13,45.72599603411327,0.06379910531263853,2174630785700.311,2014
720,ITGR,663945000.0,0.3303,0.145,0.0546,0.0669,0.0502,0.1078,1.6867,0.3644,0.1046,0.0322,0.0266,0.192,0.0617,0.0172,29.0066,12.6912,1.9596,Healthcare,1057141732.8,7.891492323529289,0.048612469746654556,2174630785700.311,2014
721,RGEN,63548000.0,0.5589999999999999,0.239,0.1286,0.0731,0.1359,0.0964,-3.8732,0.0,0.2371,0.0,0.1557,0.0626,0.3017,0.0,79.2,38.7287,5.8679,Healthcare,647889739.2,40.7462705404126,0.029793091473748992,2174630785700.311,2014
722,EBS,404466000.0,0.7479,0.265,0.0908,0.0664,0.0986,0.0562,-0.2748,0.4537,0.0939,0.0496,0.0703,-0.0078,0.1221,0.1508,27.7857,9.2495,1.8505,Healthcare,1022541613.52,48.736055349130964,0.04702138957306741,2174630785700.311,2014
734,HBIO,108663000.0,0.4541,0.085,0.0217,0.0247,0.0381,0.0533,0.7919,0.2247,0.0467,-0.0049,0.0315,-0.214,-0.0407,-0.1825,81.0,20.6901,1.9269,Healthcare,183819443.85,-36.79416806417308,0.008452903594428025,2174630785700.311,2014
736,CDMO,22401000.0,0.4148,-1.534,-1.5786,-0.5223,0.0,-0.5357,2.2545,0.0,0.0117,0.0,-0.1914,0.0,-0.1447,0.0,0.0,0.0,4.5429,Healthcare,307077032.22,-18.750001175878943,0.014120881311864163,2174630785700.311,2014
742,PRSC,1092880000.0,0.0954,0.062,0.0186,0.0916,0.0344,0.2605,6.3876,2.5958,0.2154,0.0597,0.0394,-0.0312,0.013,0.0239,26.5985,14.8488,2.5862,Healthcare,577698041.76,24.75404787957201,0.02656533907083266,2174630785700.311,2014
746,CNMD,740055000.0,0.546,0.098,0.0435,0.0554,0.036000000000000004,0.0808,2.4126,0.4153,0.0369,0.0042,0.0241,0.2291,0.0116,2.5163,38.4274,19.4646,2.129,Healthcare,1237596385.6,-0.5040676474687309,0.05691064403842919,2174630785700.311,2014
